headline,date,doc_type,material_type,snippet,keywords
"Joe Biden, the Reverse Ronald Reagan",2021-05-01,article,https://www.nytimes.com/2021/05/01/us/politics/joe-biden-the-reverse-ronald-reagan.html,"Four decades later, another elder statesman seeks to transform Americans’ ideas about the size of government.",['United States Politics and Government']
"Fierce Foes, Iran and Saudi Arabia Secretly Explore Defusing Tensions",2021-05-01,article,https://www.nytimes.com/2021/05/01/world/middleeast/Saudi-Iran-talks.html,"Talks between the two regional powers, if successful, could start to lower the temperature on several conflicts across the Middle East.","['United States International Relations', 'War and Armed Conflicts', 'International Relations']"
"‘Every Time I’m Calling, Someone Has Died’: The Anguish of India’s Diaspora",2021-05-01,article,https://www.nytimes.com/2021/05/01/world/europe/uk-india-diaspora-Covid.html,"In WhatsApp chats, video calls, Facebook groups and forums, a global community has scrambled to save, and sometimes mourn, Covid-stricken loved ones.","['Politics and Government', 'Families and Family Life', 'Indian-Americans', 'Coronavirus (2019-nCoV)', 'Grief (Emotion)']"
A Search for Remembrance After the Sandy Hook Massacre,2021-05-01,article,https://www.nytimes.com/2021/05/01/us/politics/newtown-sandy-hook-elementary.html,"The residents of Newtown, Conn., have approved a memorial to the children and staff killed at Sandy Hook Elementary School, but the sadness has yet to abate.","['Newtown, Conn, Shooting (2012)', 'Monuments and Memorials (Structures)']"
"G.O.P. Seeks to Empower Poll Watchers, Raising Intimidation Worries",2021-05-01,article,https://www.nytimes.com/2021/05/01/us/politics/republican-pollwatchers.html,Republicans in several states are pushing bills to give poll watchers more autonomy. Alarmed election officials and voting rights activists say it’s a new attempt to target voters of color.,"['Elections', 'Voting and Voters', 'Discrimination', 'Black People', 'Blacks', 'Voter Fraud (Election Fraud)', 'Rumors and Misinformation', 'United States Politics and Government', 'Law and Legislation', 'Presidential Election of 2020']"
India’s Covid-19 Crisis Shakes Modi’s Image of Strength,2021-05-01,article,https://www.nytimes.com/2021/05/01/world/asia/india-covid19-modi.html,"Overconfidence and missteps contributed to the country’s devastating second wave, his critics say, tarnishing the prime minister’s aura of political invulnerability.","['Politics and Government', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Nationalism (Theory and Philosophy)', 'Deaths (Fatalities)', 'Disease Rates']"
Linfield University Fires Professor Who Spoke Out About Misconduct Cases,2021-05-01,article,https://www.nytimes.com/2021/05/01/us/Linfield-university-professor-fired.html,"Allegations of anti-Semitism, sexual misconduct and racial discrimination have led to turmoil on the small Oregon campus. Some have called for the university’s president to resign.","['Colleges and Universities', 'Sexual Harassment', 'Discrimination', 'Jews and Judaism', 'ANTI-SEMITISM', 'Sex Crimes']"
What History Can Teach Banks About Making Change,2021-05-01,article,https://www.nytimes.com/2021/05/01/business/dealbook/history-banks-social-movements.html,Financial institutions have a unique power to contribute to social movements — if they choose to use it.,"['Civil Rights and Liberties', 'Race and Ethnicity', 'Banking and Financial Institutions', 'Municipal Bonds', 'Corporate Social Responsibility']"
"From the Past, a Chilling Warning About the Extremists of the Present",2021-05-01,article,https://www.nytimes.com/2021/05/01/us/the-order-proud-boys-oath-keepers-far-right.html,"Almost four decades after officials dismantled the Order, a violent far-right group, experts see echoes in the far right of today.","['Fringe Groups and Movements', 'Right-Wing Extremism and Alt-Right', 'Neo Nazi Groups', 'Storming of the US Capitol (Jan, 2021)', 'Whites']"
Celebrities Are Endorsing Covid Vaccines. Does It Help?,2021-05-01,article,https://www.nytimes.com/2021/05/01/health/vaccinated-celebrities.html,Some celebrity vaccine endorsements have delighted social media users. But epidemiologists say there isn’t much evidence proving that they boost vaccine uptake.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Celebrities']"
Berkshire Hathaway Shows a Rebound From the Pandemic,2021-05-01,article,https://www.nytimes.com/2021/05/01/business/dealbook/berkshire-hathaway-earnings.html,"Warren Buffett was upbeat about his company’s increase in earnings in the first quarter. And, at the shareholders’ meeting, he defended Berkshire’s efforts on dealing with climate change.",['Company Reports']
Recriminations Intensify After Deadly Israel Stampede,2021-05-01,article,https://www.nytimes.com/2021/05/01/world/middleeast/israel-mount-meron-stampede.html,"The deaths of 45 pilgrims at a Jewish holy site prompted a wave of national unity, but there were also growing calls for accountability.","['Stampedes', 'Orthodox Judaism']"
Nepal runs out of hospital beds as India’s outbreak spills across the border.,2021-05-01,article,https://www.nytimes.com/2021/05/01/world/nepal-india-covid.html,Health officials in the Himalayan nation warn of an “unmanageable” situation as infections reach levels not seen since last fall.,"['internal-essential', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
It Only Takes a Few People to Change Your State’s Congressional Seats,2021-05-01,multimedia,https://www.nytimes.com/interactive/2021/05/01/us/politics/2020-census-congress-seats.html,"States can lose a House seat over a small number of people. In the case of New York, the number would fit in a single subway car. Take a look at other record margins that altered congressional representation.","['Census', 'Redistricting and Reapportionment']"
Pandemic restrictions on foreign seasonal workers could crimp the U.S. summer.,2021-05-01,article,https://www.nytimes.com/2021/05/01/us/pandemic-foreign-seasonal-workers.html,Small business and industry groups are pressuring the Biden administration to relax international travel restrictions and visa application protocols.,"['internal-essential', 'Foreign Workers', 'Travel Warnings', 'Summer (Season)', 'Coronavirus (2019-nCoV)', 'Labor and Jobs']"
Cook for Your Cravings,2021-05-01,article,https://www.nytimes.com/2021/05/01/admin/cook-for-your-cravings.html,"Whether you want something cozy and comforting, or something bright and herbaceous, we have a recipe for you.",[]
"Hundreds Reported Abnormal Menstruation After Exposure to Tear Gas, Study Finds",2021-05-01,article,https://www.nytimes.com/2021/05/01/us/period-tear-gas-study-portland.html,"A scientific paper expands on social media reports of sudden onset of periods, spotting and other menstrual peculiarities during last summer’s protests in Portland, Ore.","['Tear Gas', 'Demonstrations, Protests and Riots', 'Menstruation', 'Research']"
The Jimmy Carter and Joe Biden Show,2021-05-01,article,https://www.nytimes.com/2021/05/01/opinion/joe-biden-jimmy-carter.html,Two plain-spoken guys get together down in Plains.,"['United States Politics and Government', 'Presidents and Presidency (US)']"
"For Richard Branson, the Romance of Space Tourism Meets Reality",2021-05-01,article,https://www.nytimes.com/2021/05/01/opinion/sunday/virgin-galactic-richard-branson-elon-musk.html,Virgin Galactic’s failure to launch exposed the limits of human ingenuity.,"['Private Spaceflight', 'Rocket Science and Propulsion']"
"In a Pandemic, Finding Comfort in the Arts",2021-05-01,article,https://www.nytimes.com/2021/05/01/opinion/letters/covid-arts.html,"Watching “Gilmore Girls,” campily performing play readings and writing poetry have been therapeutic for readers.","['Poetry and Poets', 'Theater', 'Coronavirus (2019-nCoV)']"
A Year of ‘Languishing’ and ‘Fallow Space’,2021-05-01,article,https://www.nytimes.com/2021/05/01/opinion/letters/covid-languishing.html,"“Languishing definitely describes the lack of interest I feel just now,” one reader writes. Another describes a fallow period of rest preparing for what comes next.","['Coronavirus (2019-nCoV)', 'Psychology and Psychologists', 'Depression (Mental)', 'Emotions']"
Covid Isolation: A Reprieve From the Stresses of Racism,2021-05-01,article,https://www.nytimes.com/2021/05/01/opinion/letters/covid-stress-racism.html,"A Black man relates how his body relaxed as he mostly stayed indoors, but tensions returned as he began venturing out and encountering everyday racial bias.","['Race and Ethnicity', 'Coronavirus (2019-nCoV)', 'Black People', 'Blacks', 'Anxiety and Stress']"
How to Make Your Small Talk Big,2021-05-01,article,https://www.nytimes.com/2021/05/01/opinion/sunday/covid-lockdown-social-small-talk.html,"As we emerge from social isolation, there are ways to make our conversations richer and deeper. ","['Quarantine (Life and Culture)', 'Anxiety and Stress', 'Grief (Emotion)', 'Loneliness', 'Friendship']"
Biden’s Expansive Infrastructure Plan Hits Close to Home for McConnell,2021-05-01,article,https://www.nytimes.com/2021/05/01/us/politics/mcconnell-brent-spence-bridge-infrastructure.html,President Biden’s infrastructure plan could fund a long-overdue revamp of the Brent Spence Bridge between Ohio and Kentucky. But the Senate Republican leader opposes it.,"['Infrastructure (Public Works)', 'United States Politics and Government', 'Bridges and Tunnels', 'American Jobs Plan (2021)']"
Afghan Blast on Eve of U.S. Pullout Deadline Kills at Least 27,2021-05-01,article,https://www.nytimes.com/2021/05/01/world/europe/us-withdrawal-afghanistan-blast.html,"If the blast was the work of the Taliban, as the Afghan government asserts, it would be the most overt signal yet that the peace deal is off.","['Terrorism', 'Afghanistan War (2001- )']"
"Horse Fossil, Possibly From the Ice Age, Is Found in a Las Vegas Backyard",2021-05-01,article,https://www.nytimes.com/2021/05/01/us/las-vegas-horse-fossil.html,"Workers found the bones, which could be up to 14,000 years old, during the construction of a pool.","['Paleontology', 'Horses', 'Fossils', 'Ice Age']"
Variety: Vowel-less Crossword,2021-05-01,article,https://www.nytimes.com/2021/05/01/crosswords/variety-vowel-less-crossword.html,"Jst whn w wr strtng t fl smrt, vn Klsh stps b wth chllng.",[]
Trump’s Secret Rules for Drone Strikes Outside War Zones Are Disclosed,2021-05-01,article,https://www.nytimes.com/2021/05/01/us/politics/trump-drone-strike-rules.html,The release of the 2017 policy — with redactions — stemmed from open-records lawsuits by The Times and the A.C.L.U.,"['United States Politics and Government', 'Drones (Pilotless Planes)', 'Terrorism', 'Civilian Casualties', 'Targeted Killings', 'Classified Information and State Secrets', 'Afghanistan War (2001- )']"
Why a New Mother’s Biggest Asset Is Often Her Own Mom,2021-05-01,article,https://www.nytimes.com/2021/05/01/opinion/sunday/mothers-grandmothers-mental-health-whales-nature.html,"Scientists have found intergenerational care may be the key to thriving mothers, and children.","[""Mother's Day"", 'Women and Girls', 'Children and Childhood', 'Parenting', 'Pregnancy and Childbirth']"
"Andrew Yang Promised to Create 100,000 Jobs. He Ended Up With 150.",2021-05-01,article,https://www.nytimes.com/2021/05/01/nyregion/andrew-yang-venture-for-america-jobs.html,Mr. Yang is running for mayor of New York City as a bold thinker and entrepreneur. But his results have been uneven.,"['Elections, Mayors', 'Content Type: Personal Profile', 'Entrepreneurship', 'Start-ups', 'Labor and Jobs']"
"In Indonesia, lab workers are arrested and accused of reusing nasal swabs in thousands of coronavirus tests.",2021-05-01,article,https://www.nytimes.com/2021/05/01/world/indonesia-covid-swabs-reused.html,The authorities arrested five people and said they were investigating whether any people were infected with the coronavirus as a result of the contaminated tests given at an airport testing site.,"['internal-essential', 'Coronavirus (2019-nCoV)']"
Venezuela Releases 6 U.S. Oil Executives to House Arrest,2021-05-01,article,https://www.nytimes.com/2021/05/01/business/venezuela-oil-executives-citgo-6.html,"The group, known as the “Citgo 6,” has been held on corruption charges. Their release may be a sign that Venezuela would like to improve relations with the Biden administration.","['International Relations', 'Oil (Petroleum) and Gasoline', 'Embezzlement']"
"Jeff Fox, 52, Dies; Balanced Baseball With Protecting Presidents",2021-05-01,article,https://www.nytimes.com/2021/05/01/obituaries/jeff-fox-52-dead-covid.html,"A star college athlete who later worked in the Secret Service, he played for decades in elite amateur leagues around Washington. He died of Covid-19.","['Deaths (Obituaries)', 'Coronavirus (2019-nCoV)', 'Baseball']"
"John Konrads, ‘Wonder Boy’ Olympian Swimmer, Dies at 78",2021-05-01,article,https://www.nytimes.com/2021/05/01/sports/olympics/john-konrads-dead.html,"A Hall of Famer, he was a sensation at the 1960 Games in Rome. He and his sister Ilsa, a champion in her own right, were known as “the Konrads Kids.”","['OLYMPIC GAMES (1960)', 'Deaths (Obituaries)', 'Swimming']"
India’s Covid crisis has tarnished Modi’s aura of political invulnerability.,2021-05-01,article,https://www.nytimes.com/2021/05/01/world/indias-covid-crisis-has-tarnished-modis-aura-of-political-invulnerability.html,,['internal-essential']
When Wokeness Becomes Weakness,2021-05-01,article,https://www.nytimes.com/2021/05/01/opinion/democrats-james-carville.html,"It will take policy failure, not just off-putting rhetoric, for the new progressivism to doom Democrats.","['United States Politics and Government', 'Education (K-12)', 'Politics and Government', 'Race and Ethnicity', 'Hispanic-Americans']"
Should Young Americans Be Required to Give a Year of Service?,2021-05-01,article,https://www.nytimes.com/2021/05/01/opinion/us-national-service-draft.html,A year of teamwork could help bridge our social divides.,['Volunteers and Community Service']
The New Trump? Easy. It’s Tucker.,2021-05-01,article,https://www.nytimes.com/2021/05/01/opinion/sunday/tucker-carlson-trump.html,You don’t just give your detractors agita. You give them material.,"['United States Politics and Government', 'News and News Media', 'Right-Wing Extremism and Alt-Right']"
Joe Biden Is Electrifying America Like F.D.R.,2021-05-01,article,https://www.nytimes.com/2021/05/01/opinion/sunday/biden-fdr-americans.html,My hometown in Oregon shows what the federal government can do — and also what happens when it stops trying.,"['Labor and Jobs', ""New Deal (1930's)"", 'American Jobs Plan (2021)', 'Education (K-12)', 'United States Politics and Government', 'Rural Areas', 'Colleges and Universities', 'Child Care', 'Wages and Salaries']"
"James Prigoff, Who Documented Street Art, Dies at 93",2021-05-01,article,https://www.nytimes.com/2021/05/01/arts/james-prigoff-dead.html,"In thousands of pictures, Mr. Prigoff captured the often ephemeral but complex works that were once dismissed as vandalism.","['Deaths (Obituaries)', 'Graffiti', 'Art', 'Photography', 'Murals']"
Netflix Chronicles Byron Bay’s ‘Hot Instagrammers.’ Will Paradise Survive?,2021-05-01,article,https://www.nytimes.com/2021/05/01/world/australia/byron-bay-baes-netflix.html,Tensions between protecting and capitalizing on the image of the famous Australian beach town have exploded over a new reality show.,"['Reality Television', 'Luxury Goods and Services', 'Social Media', 'Beaches']"
Oregon Lawmaker Who Let Protesters Into State Capitol Is Charged in Breach,2021-05-01,article,https://www.nytimes.com/2021/05/01/us/mike-nearman-oregon-charged-protesters.html,"Surveillance footage shows State Representative Mike Nearman opening a door to let protesters into the Capitol, in Salem, last year.","['Storming of the US Capitol (Jan, 2021)', 'Demonstrations, Protests and Riots', 'State Legislatures']"
"Olympia Dukakis, Oscar Winner for ‘Moonstruck,’ Dies at 89",2021-05-01,article,https://www.nytimes.com/2021/05/01/movies/olympia-dukakis-dead.html,"A veteran of the stage who also had a long list of film and TV credits, she was best known for playing characters who were worldly wise and world-weary.","['Deaths (Obituaries)', 'Actors and Actresses', 'Movies', 'Theater', 'Academy Awards (Oscars)']"
Elizabeth Warren Grapples With Presidential Loss in New Book,2021-05-01,article,https://www.nytimes.com/2021/05/01/us/politics/elizabeth-warren-book-perist.html,"In “Persist,” the Massachusetts senator delves into gender issues and her own shortcomings after her failed bid for the Democratic nomination.","['Presidential Election of 2020', 'Debates (Political)', 'Books and Literature']"
Malathaat won the Kentucky Oaks and could meet the boys in the Belmont.,2021-05-01,article,https://www.nytimes.com/2021/05/01/sports/horse-racing/malathaat-kentucky-oaks-belmont.html,"The favorite Malathaat won the Kentucky Oaks by a neck at Churchill Downs on Friday, and her connections are not ruling out a matchup against the boys in the Belmont.","['Kentucky Oaks Horse Race', 'Triple Crown (Horse Racing)']"
Texas Special Election Results: Sixth Congressional District,2021-05-01,multimedia,https://www.nytimes.com/interactive/2021/05/01/us/elections/results-texas-house-district-6-special-election.html,See full results and maps from the Texas special election.,"['Elections', 'Elections, House of Representatives']"
"At this Derby party house, everyone is ‘like family.’",2021-05-01,article,https://www.nytimes.com/2021/05/01/sports/horse-racing/at-this-derby-party-house-everyone-is-like-family.html,An unassuming house across from Churchill Downs that was once owned by a member of the band Pavement welcomes racegoers and celebrities alike.,"['Horse Racing', 'Kentucky Derby', 'Parties (Social)']"
Initial Impressions,2021-05-01,article,https://www.nytimes.com/2021/05/01/crosswords/daily-puzzle-2021-05-02.html,Dan Schoenholz gets our Sunday off to a flying start.,['Crossword Puzzles']
"Manisha Jadhav, Key Administrator at Mumbai Hospital, Dies at 51",2021-05-01,article,https://www.nytimes.com/2021/05/01/obituaries/manisha-jadhav-dead-coronavirus.html,"Dr. Jadhav took action when the pandemic hit last year, mustering personal protection equipment, food and transportation for the staff.","['Deaths (Obituaries)', 'Coronavirus (2019-nCoV)', 'Doctors', 'Hospitals']"
Newsmax Apologizes for False Claims of Vote-Rigging by a Dominion Employee,2021-05-01,article,https://www.nytimes.com/2021/05/01/us/politics/newsmax-dominion-apology.html,"The right-wing news site said it had found “no evidence” for pro-Trump conspiracy theories about Eric Coomer, who was Dominion’s director of product strategy and security.","['Presidential Election of 2020', 'Suits and Litigation (Civil)', 'United States Politics and Government', 'News and News Media', 'Voting Machines', 'Rumors and Misinformation', 'Voter Fraud (Election Fraud)', 'Apologies']"
"India’s nightmare: Record high cases, vaccine shortages, hospital fires.",2021-05-02,article,https://www.nytimes.com/2021/05/01/world/india-covid-record-cases-vaccine.html,The country’s caseload remains higher than any other has ever reached.,"['internal-essential', 'Coronavirus (2019-nCoV)']"
Get Dressed With the Postal Service and Listen to Classical Music,2021-05-02,article,https://www.nytimes.com/2021/05/01/at-home/things-to-do-this-week.html,"This week, learn about the history of Cinco de Mayo, explore the future of America’s Chinatowns or make paper flowers.",['Quarantine (Life and Culture)']
Take In a Concert Online,2021-05-02,article,https://www.nytimes.com/2021/05/01/at-home/online-concerts.html,"Virtually live performances are getting livelier (and bigger), with some great acts and multi-artist concerts to watch this month.","['Quarantine (Life and Culture)', 'Music', 'Content Type: Service', 'Coronavirus (2019-nCoV)']"
Got Rags? Weave a Rug,2021-05-02,article,https://www.nytimes.com/2021/05/01/at-home/weave-a-rag-rug.html,It’s easy to turn unwanted pieces of cloth into fun home décor.,"['Quarantine (Life and Culture)', 'Content Type: Service', 'Carpets and Rugs', 'Handicrafts', 'Textiles']"
North Korea Warns Biden Against ‘Hostile Policy’,2021-05-02,article,https://www.nytimes.com/2021/05/01/world/asia/north-korea-biden.html,An official said President Biden had made “a big blunder” by characterizing the North’s nuclear arsenal as a threat to the United States.,"['United States International Relations', 'Nuclear Weapons', 'Propaganda']"
"With 23 Candidates, Special Election in Texas Is Headed for Runoff",2021-05-02,article,https://www.nytimes.com/2021/05/01/us/susan-wright-sixth-district-texas.html,"The front-runner was Susan Wright, who was endorsed by Donald J. Trump and is the widow of Representative Ron Wright, who died of Covid-19 in February.","['United States Politics and Government', 'Elections, House of Representatives']"
Surprise Mom With a Floral Cocktail,2021-05-02,article,https://www.nytimes.com/2021/05/01/travel/floral-cocktails.html,"Flowers are magic. They are beautiful, uplifting and, when added to a drink, incredibly refreshing.","['Content Type: Service', 'Cocktails and Mixed Drinks', 'Flowers and Plants', 'Quarantine (Life and Culture)']"
"This Spring, Get the Balls Rolling",2021-05-02,article,https://www.nytimes.com/2021/05/01/at-home/lawn-games.html,"In this era of social distancing, lawn games like croquet, badminton and horseshoes offer a great way to spend some time outside.","['Quarantine (Life and Culture)', 'Content Type: Service', 'Croquet', 'Horseshoe Throwing', 'Badminton', 'Bocce (Game)']"
Make a Card That Blooms,2021-05-02,article,https://www.nytimes.com/2021/05/01/at-home/mothers-day-card-newspaper.html,"A card decorated with pop-up flowers can serve as a perfect spring greeting. (Just in case you forgot, Mother’s Day is around the corner.)","['Quarantine (Life and Culture)', 'Flowers and Plants', ""Mother's Day"", 'Greeting Cards', 'Content Type: Service', 'Handicrafts']"
SpaceX Makes First Nighttime Splashdown With Astronauts Since 1968,2021-05-02,article,https://www.nytimes.com/2021/05/02/science/spacex-nasa-landing.html,"Crew-1, which launched to the space station in November, left the space station in the capsule called Resilience.","['Private Spaceflight', 'Rocket Science and Propulsion', 'International Space Station', 'Space and Astronomy']"
"Quotation of the Day: 9 Years After Tragedy, a Search for Remembrance",2021-05-02,article,https://www.nytimes.com/2021/05/02/todayspaper/quotation-of-the-day-9-years-after-tragedy-a-search-for-remembrance.html,"Quotation of the Day for Sunday, May 2, 2021.",[]
"Editors’ Note: May 2, 2021",2021-05-02,article,https://www.nytimes.com/2021/05/02/pageoneplus/editors-note-may-2-2021.html,"A note and corrections that appeared in print on Sunday, May 2, 2021.",[]
