headline,date,doc_type,material_type,snippet,keywords
How Ursula K. Le Guin Fooled the Poet Robert Hass,2020-01-02,article,https://www.nytimes.com/2020/01/02/books/review/robert-hass-by-the-book-interview.html,"“I thought that I had discovered that I loved science fiction,” says Hass, whose new collection is “Summer Snow.” Then he “read a lot of it and discovered that I just loved Ursula Le Guin.”","['Books and Literature', 'Writing and Writers', 'Poetry and Poets']"
Writing a Book Is a Solitary Endeavor. Publishing One Is a Group Effort.,2020-01-02,article,https://www.nytimes.com/2020/01/02/books/review/inside-the-list-the-making-of-a-bestseller.html,We checked in with industry veterans to find out what it’s like to be on a team that creates a best seller — and to hear their most memorable experiences sharing the news.,['Books and Literature']
What Is the Keto Diet and Does It Work?,2020-01-02,article,https://www.nytimes.com/2020/01/02/style/self-care/keto-diet-explained-benefits.html,"Yes. But we don’t know how effective, or for how long.","['Obesity', 'Diet and Nutrition', 'Weight', 'Epilepsy', 'Carbohydrates']"
New Art Museum Adds to Sarasota’s Cultural Heritage,2020-01-02,article,https://www.nytimes.com/2020/01/02/travel/sarasota-art-museum-ringling.html,"Residents, staff and donors hope the Sarasota Art Museum of Ringling College will provide a cross section of contemporary art as layered as Sarasota itself.","['Art', 'Museums']"
A Different Way to Show Readers the World,2020-01-02,article,https://www.nytimes.com/2020/01/02/reader-center/dispatches-international-news-features-journals.html,"In Dispatches, our international correspondents tell highly visual stories that say more about the places they cover than the day’s news.",['News and News Media']
Why Is America So Depressed?,2020-01-02,article,https://www.nytimes.com/2020/01/02/opinion/depression-america-trump.html,"It’s no coincidence that our politics and our mental health have declined so rapidly, at the same time.","['Mental Health and Disorders', 'Anxiety and Stress', 'Depression (Mental)', 'United States Politics and Government']"
Hypersonic Missiles Are a Game Changer,2020-01-02,article,https://www.nytimes.com/2020/01/02/opinion/hypersonic-missiles.html,No existing defenses can stop such weapons — which is why everyone wants them.,"['Missiles and Missile Defense Systems', 'Defense and Military Forces', 'Arms Trade', 'Nuclear Weapons', 'Treaties', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT', 'United States Defense and Military Forces', 'United States International Relations']"
"Denying a Professor Tenure, Harvard Sparks a Debate Over Ethnic Studies",2020-01-02,article,https://www.nytimes.com/2020/01/02/us/harvard-latinos-diversity-debate.html,"Some students of color say that even as the university defends its use of race in admissions, it devalues their experiences and fails to retain professors who support them.","['Colleges and Universities', 'Tenure', 'Hispanic-Americans', 'Demonstrations, Protests and Riots', 'ADMISSIONS STANDARDS', 'AFFIRMATIVE ACTION', 'Race and Ethnicity', 'Hiring and Promotion', 'Minorities']"
An Old Battle Resumes at the Supreme Court,2020-01-02,article,https://www.nytimes.com/2020/01/02/opinion/guantanamo-detention-supreme-court.html,The Trump administration seeks to undermine a key protection against unlawful detention.,"['Military Commissions Act', 'Military Tribunals', 'Habeas Corpus', 'Illegal Immigration', 'Asylum, Right of', 'Constitution (US)', 'Deportation']"
What to See Right Now in New York Art Galleries,2020-01-02,article,https://www.nytimes.com/2020/01/02/arts/design/new-york-art-galleries.html,A baroness’s watercolors; Jasper Johns’s crosshatches; a survey of abstract photography; and Alice Miceli’s radiographs of Chernobyl.,"['Art', 'Photography']"
Frederick’s of Hollywood Goes From Racy to ‘Real’,2020-01-02,article,https://www.nytimes.com/2020/01/02/style/fredericks-of-hollywood-underwear.html,The fabled lingerie label tweaks its image to lure younger women.,"['Lingerie and Underwear', 'Fashion and Apparel', 'Women and Girls', 'ADVERTISING AND MARKETING', 'Shopping and Retail', 'your-feed-fashion']"
This Is ‘Little Women’ for a New Era,2020-01-02,article,https://www.nytimes.com/2020/01/02/books/little-women-feminism-2019-movie.html,"The characters are ambitious, angry and they have agency. How Greta Gerwig adapted a 150-year-old text for our time.","['Books and Literature', 'Writing and Writers', 'Women and Girls', ""Women's Rights""]"
36 Hours in Santo Domingo,2020-01-02,article,https://www.nytimes.com/2020/01/02/travel/what-to-do-36-hours-in-santo-domingo-dominican-republic.html,"Away from the seaside resorts, the capital of the Dominican Republic is alive and in transition, with music, dance, delicious food and local crafts around every corner.",['Travel and Vacations']
This Union Defeated Airbnb. Now It’s Taking Aim at a New Target.,2020-01-02,article,https://www.nytimes.com/2020/01/02/nyregion/hotel-union-nyc-airbnb.html,The hotel workers’ union has become one of the most feared political forces in New York.,"['Hotels and Travel Lodgings', 'Organized Labor', 'Campaign Finance', 'Lobbying and Lobbyists', 'Endorsements']"
How to Make Friends Online the Old-Fashioned Way (Buying Clothes Together),2020-01-02,article,https://www.nytimes.com/2020/01/02/style/facebook-group-shopping.html,"Facebook groups and Instagram accounts celebrate indie brands, creating communities that mingle commerce, reuse and friendship.","['Fashion and Apparel', 'Social Media', 'Dresses', 'Computers and the Internet', 'Women and Girls', 'Shopping and Retail', 'your-feed-fashion']"
Martin Scorsese Is Letting Go,2020-01-02,article,https://www.nytimes.com/2020/01/02/movies/martin-scorsese-irishman.html,"In a wide-ranging interview, the director talks about his own mortality, the treatment of women in his movies, and moviemaking in the Netflix age.",['Movies']
"Our Lives, Under Construction",2020-01-02,article,https://www.nytimes.com/2020/01/02/style/scaffolding-new-york-city.html,Three hundred miles of protection envelops New York City. What can we make of it?,"['Historic Buildings and Sites', 'ARCHITECTURE', 'Building (Construction)']"
"It Looks Like Health Insurance, but It’s Not. ‘Just Trust God,’ Buyers Are Told.",2020-01-02,article,https://www.nytimes.com/2020/01/02/health/christian-health-care-insurance.html,"Some state regulators are scrutinizing nonprofit Christian cost-sharing ministries that enroll Americans struggling to pay for medical care, but aren’t legally bound to cover their members’ claims.","['Health Insurance and Managed Care', 'Christians and Christianity', 'Nonprofit Organizations', 'Religion-State Relations', 'Regulation and Deregulation of Industry', 'Patient Protection and Affordable Care Act (2010)', 'United States Politics and Government', 'your-feed-healthcare']"
"Andrew Yang Raised $16.5 Million in the Last 3 Months, His Campaign Says",2020-01-02,article,https://www.nytimes.com/2020/01/02/us/politics/andrew-yang-fundraising.html,Donations to Mr. Yang in the fourth quarter of 2019 were his highest in any such period and put him among the top fund-raisers in the Democratic presidential field.,"['Presidential Election of 2020', 'Campaign Finance']"
7 of Our Top Stories From 2019,2020-01-02,article,https://www.nytimes.com/2020/01/02/nyregion/nyc-top-stories.html,A look back at some of our in-depth journalism from the New York region.,"['Delivery Services', 'Immigration and Emigration', 'Flea Markets', 'Holocaust and the Nazi Era', 'Homeless Persons']"
"Baghdad, Indonesia, Australia: Your Thursday Briefing",2020-01-02,article,https://www.nytimes.com/2020/01/02/briefing/baghdad-indonesia-australia.html,Here's what you need to know.,[]
Turkey Questions Pilots About Carlos Ghosn’s Escape From Japan,2020-01-02,article,https://www.nytimes.com/2020/01/02/business/carlos-ghosn-france-extradite.html,"Mr. Ghosn, the former Nissan and Renault chief, fled Japan to avoid trial and arrived in Lebanon this week.","['Fugitives', 'Extradition']"
The President and the Publisher,2020-01-02,article,https://www.nytimes.com/2020/01/02/podcasts/the-daily/trump-new-york-times.html,"In February, the publisher of The New York Times questioned President Trump in the Oval Office about his attacks on the press. Their rare exchange is still relevant almost one year later.","['Freedom of the Press', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']"
"Bernie Sanders Raised $34.5 Million in the Fourth Quarter, Pacing the Field",2020-01-02,article,https://www.nytimes.com/2020/01/02/us/politics/bernie-sanders-q4-campaign-fundraising.html,Mr. Sanders’s total is the largest three-month haul disclosed by any candidate so far in the Democratic primary race.,"['Campaign Finance', 'Presidential Election of 2020', 'United States Politics and Government']"
Mustang From Famed ‘Bullitt’ Car Chase Heads to Auction,2020-01-02,article,https://www.nytimes.com/2020/01/02/business/bullitt-mustang-auction.html,"The owner of Steve McQueen’s “hero car” figures the price could approach $5 million, or at least far more than the $3,500 his father paid in 1974.","['Automobiles', 'Antique and Classic Cars', 'Auctions']"
"Turkey, Flexing Its Muscles, Will Send Troops to Libya",2020-01-02,article,https://www.nytimes.com/2020/01/02/world/europe/erdogan-turkey-libya.html,"A new wrinkle in the battle for an oil-rich country, and a signal from President Erdogan that Turkey aims to be a power broker in a volatile region.","['Politics and Government', 'Defense and Military Forces', 'Oil (Petroleum) and Gasoline']"
How Did Carlos Ghosn Flee Japan?,2020-01-02,article,https://www.nytimes.com/2020/01/02/business/dealbook/carlos-ghosn-japan-lebanon.html,Emerging details suggest that the former Nissan and Renault chairman owes his arrival in Lebanon to an escape plan on a grand scale.,[]
‘Ghost Stories’ Review: Bollywood Aims for Frights,2020-01-02,article,https://www.nytimes.com/2020/01/02/movies/ghost-stories-review.html,"With this Netflix anthology, four directors from Indian cinema draw horror from a country’s lived reality.",['Movies']
‘Advocate’ Review: Defending More Than Just Her Clients,2020-01-02,article,https://www.nytimes.com/2020/01/02/movies/advocate-review.html,A portrait of an Israeli lawyer who takes on difficult cases involving Palestinian clients.,"['Documentary Films and Programs', 'Palestinians', 'Crime and Criminals', 'Legal Profession']"
The 50 TV Shows You Need to Watch This Winter,2020-01-02,article,https://www.nytimes.com/2020/01/02/arts/television/50-shows-to-watch.html,Just kidding. There are actually a lot more.,['Television']
"Carmelo Anthony Scores, and Loses, at the Garden. Sound Familiar?",2020-01-02,article,https://www.nytimes.com/2020/01/02/sports/carmelo-anthony-knicks-trailblazers.html,"The former Knick had 26 points and 7 rebounds, but his Trail Blazers fell.",['Basketball']
Italian Vogue Won’t Publish Photos This Month,2020-01-02,article,https://www.nytimes.com/2020/01/02/style/italian-vogue-sustainability-illustrated.html,Fashion’s favorite trend — sustainability — comes for print magazines.,"['Fashion and Apparel', 'Magazines', 'your-feed-fashion']"
On the Market in New York City,2020-01-02,multimedia,https://www.nytimes.com/slideshow/2020/01/02/realestate/on-the-market-in-new-york-city.html,"This week’s properties are in the Flatiron district, Forest Hills, Queens, and Greenpoint, Brooklyn.",['Real Estate and Housing (Residential)']
On the Market in the New York Region,2020-01-02,multimedia,https://www.nytimes.com/slideshow/2020/01/02/realestate/on-the-market-in-the-new-york-region.html,"This week’s properties are five-bedroom homes in Huntington Bay, N.Y., and Ridgefield, Conn.",['Real Estate and Housing (Residential)']
"Homes for Sale in Brooklyn, Manhattan and Queens",2020-01-02,article,https://www.nytimes.com/2020/01/02/realestate/homes-for-sale-in-brooklyn-manhattan-and-queens.html,"This week’s properties are in the Flatiron district, Forest Hills, Queens, and Greenpoint, Brooklyn.",['Real Estate and Housing (Residential)']
Homes for Sale in New York and Connecticut,2020-01-02,article,https://www.nytimes.com/2020/01/02/realestate/homes-for-sale-in-new-york-and-connecticut.html,"This week’s properties are five-bedroom homes in Huntington Bay, N.Y., and Ridgefield, Conn.",['Real Estate and Housing (Residential)']
Julián Castro Ends Presidential Run: ‘It Simply Isn’t Our Time’,2020-01-02,article,https://www.nytimes.com/2020/01/02/us/politics/julian-castro-dropping-out.html,"Mr. Castro, the former housing secretary and mayor of San Antonio, was the only Latino candidate in the race. He championed progressive policies but did not find his footing in polls.","['Presidential Election of 2020', 'Primaries and Caucuses', 'United States Politics and Government']"
Where’s the Best Place to Buy a Winter Vacation Rental?,2020-01-02,article,https://www.nytimes.com/2020/01/02/realestate/wheres-the-best-place-to-buy-a-winter-vacation-rental.html,Here are some good bets for maximum profit.,['Renting and Leasing (Real Estate)']
‘It’s Going to Be a Blast Furnace’: Australia Fires Intensify,2020-01-02,article,https://www.nytimes.com/2020/01/02/world/australia/fires.html,"Calling for evacuations along the southeastern coast, officials said the next few days would be among the worst yet in an already catastrophic fire season.","['Wildfires', 'Evacuations and Evacuees', 'Politics and Government']"
‘West Side Story’: How We Covered the Classic N.Y.C. Musical,2020-01-02,article,https://www.nytimes.com/2020/01/02/theater/west-side-story-confidential.html,"Since its 1957 premiere, The New York Times has tracked the musical’s evolution, covering its casting, its politics and its role in the Cold War along the way.",['Theater']
Will the Oscars Get as Nostalgic as Hollywood Did in 2019?,2020-01-02,article,https://www.nytimes.com/2020/01/02/movies/oscars-2020-critics.html,"The past definitely wasn’t past for directors like Quentin Tarantino, Martin Scorsese and Taika Waititi. Each found a way to rewrite history, though some versions were less palatable than others.","['Movies', 'Academy Awards (Oscars)', 'Women and Girls']"
You Will Soon Know These Names: Taylor Russell and Jodie Turner-Smith,2020-01-02,article,https://www.nytimes.com/2020/01/02/movies/waves-queen-and-slim.html,"We talked to the stars of “Queen & Slim” and “Waves,” who made waves of their own this year with breakout performances.","['Movies', 'ACTORS AND ACTRESSES', 'Academy Awards (Oscars)']"
Joaquin Phoenix: His Talent Is His Face,2020-01-02,article,https://www.nytimes.com/2020/01/02/movies/joaquin-phoenix-face.html,"The actor’s jagged features make him compelling in an eccentric way. But what happens when he’s hidden in makeup, as he is in “Joker”? A fan examines his career.","['Movies', 'Academy Awards (Oscars)']"
Biden Is Smart to Talk About a Republican V.P.,2020-01-02,article,https://www.nytimes.com/2020/01/02/opinion/joe-biden-2020-republicans.html,Don’t believe the hype.,"['United States Politics and Government', 'Presidential Election of 2020', 'Voting and Voters', 'Polls and Public Opinion', 'Vice Presidents and Vice Presidency (US)']"
"In the Swim of Digital Images, There’s Nothing Boring About Sculpture",2020-01-02,article,https://www.nytimes.com/2020/01/02/arts/design/Charles-Ray-Bertoldo-de-Giovanni-bronzes.html,"In bronze, silver or aluminum, a statue is an idea made solid. Two inventive shows in New York reaffirm the power of art in three dimensions.","['Art', 'Sculpture']"
Israeli Supreme Court Removes an Obstacle for Netanyahu,2020-01-02,article,https://www.nytimes.com/2020/01/02/world/middleeast/netanyahu-indictment-court.html,The court was asked to consider whether a prime ministerial candidate charged with serious crimes can form a new government. It ruled that the petition was premature.,"['Politics and Government', 'Courts and the Judiciary', 'Legislatures and Parliaments', 'Immunity from Prosecution']"
N.H.L. Takeaways at the Season’s Midpoint,2020-01-02,article,https://www.nytimes.com/2020/01/02/sports/hockey/nhl-takeaways-december.html,"At the halfway mark of the season, five head coaches have been fired, and the St. Louis Blues are thriving as the reigning champions.","['Hockey, Ice']"
"The Best Movies and TV Shows Coming to Netflix, Apple TV Plus and More in January",2020-01-02,article,https://www.nytimes.com/2020/01/02/arts/television/new-to-stream-netflix.html,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are our picks for January.",['Television']
Review: Arthur Miller’s Dying ‘Salesman’ Is Reborn in London,2020-01-02,article,https://www.nytimes.com/2020/01/02/theater/death-of-a-salesman-review-wendell-pierce.html,"An electrifying revival, starring a heartbreaking Wendell Pierce, reimagines Willy Loman as a black man in a white man’s world.",['Theater']
Be a More Sustainable Traveler,2020-01-02,multimedia,https://www.nytimes.com/interactive/2019/travel/sustainable-travel-guide.html,"If you want to see the world, but also make your trips more sustainable, here are some tips: where to go, what to pack and how you to get there.","['Travel and Vacations', 'Eco-Tourism']"
"The Best of Japanese Dining and Design, Under One Parisian Roof",2020-01-02,article,https://www.nytimes.com/2020/01/02/t-magazine/ogata-paris.html,"Encompassing a teahouse, a confectionery stand and more, Ogata Paris pays homage to its setting while offering a true taste of Japan.","['Japanese Food (Cuisine)', 'Restaurants', 'Tea', 'ARCHITECTURE', 'Interior Design and Furnishings']"
"Compassion, Not Patriarchy, at A.A. Meetings",2020-01-02,article,https://www.nytimes.com/2020/01/02/opinion/letters/alcoholics-anonymous-women.html,"Three readers rebut an Op-Ed article that was critical of A.A. “Walking into my first A.A. meeting was the single bravest thing I have ever done,” one writes.","['Alcohol Abuse', 'Women and Girls']"
At SoftBank’s Jewel in India: ‘Toxic’ Culture and Troubling Incidents,2020-01-02,article,https://www.nytimes.com/2020/01/02/technology/oyo-softbank-india.html,"Oyo aims to be the world’s biggest hotel chain. But its growth was fueled by questionable practices, employees said.","['Budget Travel', 'Hotels and Travel Lodgings', 'Venture Capital', 'Corporate Social Responsibility']"
9 New Books We Recommend This Week,2020-01-02,article,https://www.nytimes.com/2020/01/02/books/review/9-new-books-we-recommend-this-week.html,Suggested reading from critics and editors at The New York Times.,['Books and Literature']
Afghan War Casualty Report: January 2020,2020-01-02,article,https://www.nytimes.com/2020/01/02/magazine/afghan-war-casualty-report-january-2020.html,At least 235 pro-government forces and 44 civilians were killed in Afghanistan this month.,['Civilian Casualties']
Taron Egerton Tries to Keep ‘Rocketman’ Performance in Orbit,2020-01-02,article,https://www.nytimes.com/2020/01/02/movies/taron-egerton-rocketman-oscars.html,"His portrayal of Elton John was praised by critics and audiences alike, but the Oscar competition is formidable and memories in Hollywood are short.","['Movies', 'ACTORS AND ACTRESSES', 'Academy Awards (Oscars)']"
Apple Deal Returns Former HBO Boss Richard Plepler to Spotlight,2020-01-02,article,https://www.nytimes.com/2020/01/02/business/media/richard-plepler-apple.html,"Ten months after he chafed under AT&T’s takeover of the network, he reboots himself as a producer in a five-year deal with Apple TV Plus.","['Television', 'Movies', 'Appointments and Executive Changes']"
"Storm of Tumbleweeds Buries Cars, Terrifies Drivers and Astounds Police",2020-01-02,article,https://www.nytimes.com/2020/01/02/us/tumbleweeds-washington-state.html,"On a flat stretch of highway in Washington State, tumbleweeds were piled as high as 30 feet across an area three football fields long.","['Invasive Species', 'Roads and Traffic']"
A Cafe Navigating Two Worlds,2020-01-02,multimedia,https://www.nytimes.com/slideshow/2020/01/02/dining/yafa-cafe-brooklyn.html,"At Yafa Café, a serene coffee shop in Sunset Park, Brooklyn, the small selection of Yemeni-inflected dishes are a mix of tradition and adaptation.","['Yemeni-Americans', 'Restaurants']"
Where Avocado Toast Shares a Menu With Yemeni Favorites,2020-01-02,article,https://www.nytimes.com/2020/01/02/dining/yafa-cafe-review-sunset-park.html,"At Yafa Café in Sunset Park, Brooklyn, the Yemeni-inflected dishes, some traditional and others an inspired in-between, are the draw.","['Yemeni-Americans', 'Restaurants']"
Joe Biden Says He Raised $22.7 Million in the Fourth Quarter,2020-01-02,article,https://www.nytimes.com/2020/01/02/us/politics/joe-biden-fundraising.html,"Mr. Biden’s total, while far short of the haul that Senator Bernie Sanders announced earlier Thursday, was an improvement from the previous quarter.","['Campaign Finance', 'Presidential Election of 2020', 'United States Politics and Government']"
"Modern Love Podcast: Judd Apatow Reads ‘At the Hospital, an Interlude of Clarity’",2020-01-02,article,https://www.nytimes.com/2020/01/02/style/modern-love-podcast-judd-apatow.html,"This week, the Modern Love podcast revisits an essay that inspired an episode in the Modern Love TV series.","['Love (Emotion)', 'Podcasts', 'Television', 'Modern Love (Times Column)']"
"With Partial Flavor Ban, Trump Splits the Difference on Vaping",2020-01-02,article,https://www.nytimes.com/2020/01/02/health/flavor-ban-e-cigarettes.html,"An initiative to reduce the use of e-cigarettes by teenagers led to compromise. Sales of most flavored pods popular with youth will be forbidden, but flavored liquid nicotine for open tank devices will be exempt.","['E-Cigarettes', 'Recalls and Bans of Products', 'Teenagers and Adolescence', 'Smoking and Tobacco', 'Menthol', 'Lobbying and Lobbyists', 'Regulation and Deregulation of Industry', 'United States Politics and Government', 'your-feed-healthcare']"
"Carlos Ghosn Flirted With Hollywood, Then Delivered a Plot Twist",2020-01-02,article,https://www.nytimes.com/2020/01/02/business/carlos-ghosn-movie.html,The fallen auto titan held early discussions with a movie producer before his audacious escape. The film’s villain: Japanese justice.,"['Automobiles', 'Fugitives', 'Securities and Commodities Violations']"
"Joe Biden, Demand That You Testify",2020-01-02,article,https://www.nytimes.com/2020/01/02/opinion/letters/biden-trump-impeachment.html,A reader says speaking at an impeachment trial of Donald Trump would show that the former vice president has nothing to hide. Also: The death of the publishing legend Sonny Mehta.,"['United States Politics and Government', 'Impeachment']"
"Australia Fires, Oyo, Martin Scorsese: Your Friday Briefing",2020-01-02,article,https://www.nytimes.com/2020/01/02/briefing/australia-fires-oyo-martin-scorsese.html,Here’s what you need to know.,[]
‘Gut Feelings’ Are Driving the Markets,2020-01-02,article,https://www.nytimes.com/2020/01/02/business/gut-feelings-are-driving-the-markets.html,"Valuations are high, but investors are still willing to hold, because of a visceral emotion driven by President Trump.","['Stocks and Bonds', 'United States Economy', 'United States Politics and Government']"
"More Women Than Ever Are Directing Major Films, Study Says",2020-01-02,article,https://www.nytimes.com/2020/01/02/movies/women-directors-hollywood.html,"Twelve of the 113 directors on last year’s 100 top movies were women, a historic high. But another report found that the number of women in key behind-the-scenes jobs remains stagnant.","['Movies', 'Women and Girls']"
A ‘Sir’ With Blue-Collar Roots: Britain’s Labour Race Has an Unlikely Leader,2020-01-02,article,https://www.nytimes.com/2020/01/02/world/europe/keir-starmer-labour-leader.html,"A party that lost many of its working-class voters in last month’s election may turn, unexpectedly, to a London lawyer to be its next leader, an early poll shows.","['Great Britain Withdrawal from EU (Brexit)', 'Politics and Government']"
"After Embassy Attack, U.S. Is Prepared to Pre-emptively Strike Militias in Iraq",2020-01-02,article,https://www.nytimes.com/2020/01/02/world/middleeast/iraq-embassy-attack.html,"Defense Secretary Mark T. Esper, who issued the warning after an American contractor was killed by an Iranian-supported militia, said, “The game has changed.”","['United States Defense and Military Forces', 'Diplomatic Service, Embassies and Consulates']"
Christianity Today Editor Laments ‘Ethical Naïveté’ of Trump Backers,2020-01-02,article,https://www.nytimes.com/2020/01/02/us/christianity-today-mark-galli-evangelicals.html,"Mark Galli, who is retiring, was overwhelmed by the vocal criticism and quiet praise after his editorial in a prominent evangelical magazine called for President Trump’s ouster.","['Christians and Christianity', 'Evangelical Movement', 'United States Politics and Government']"
