headline,date,doc_type,material_type,snippet,keywords
"Alabama Rolls Past Cincinnati, 27-6, in College Football Playoff Semifinal",2022-01-01,article,https://www.nytimes.com/2021/12/31/sports/ncaafootball/alabama-cincinnati-cotton-bowl-score.html,The Crimson Tide will face the Georgia Bulldogs on Jan. 10 for the national championship.,"['Football (College)', 'Cotton Bowl (Football Game)', 'College Football Playoff National Championship']"
People Magazine’s Premature Cover Toasts Betty White’s 100th Birthday,2022-01-01,article,https://www.nytimes.com/2021/12/31/business/media/betty-white-people-magazine.html,"The television star, who died on Friday at age 99, shared an image of the celebrity weekly’s tribute to her earlier this week.","['Magazines', 'Birthdays', 'Actors and Actresses', 'Television']"
Betty White Recalled as a Trailblazer With a Love for Life,2022-01-01,article,https://www.nytimes.com/2021/12/31/arts/television/betty-white-reactions.html,"“The world looks a little different now,” said the actor Ryan Reynolds, who was one of many to pay tribute to the actress who died on Friday.","['Social Media', 'Actors and Actresses', 'Content Type: Personal Profile', 'Celebrities']"
Line Just Before a Comma,2022-01-01,article,https://www.nytimes.com/2021/12/31/crosswords/daily-puzzle-2022-01-01.html,Peter Wentz escorts us into MMXXII with a staid and sensible — never mind!,['Crossword Puzzles']
A Renewed Georgia Pummels Michigan to Reach National Title Game vs. Alabama,2022-01-01,article,https://www.nytimes.com/2021/12/31/sports/ncaafootball/georgia-michigan-orange-bowl-score.html,"The next challenge will come on Jan. 10, pandemic conditions permitting, when Alabama and Georgia will play in a rematch for the championship.","['Football (College)', 'College Football Playoff National Championship']"
"The Rise of Daily Run Streakers. No, Not Those Streakers.",2022-01-01,article,https://www.nytimes.com/2022/01/01/sports/running-streak-rise.html,"Streaking has become an increasingly popular phenomenon within running circles. Whether running one mile a day, or 20, streakers push for consistency.","['Running', 'Ultramarathon Running', 'audio-neutral-informative', 'audio-neutral-immersive']"
College Football Gets Its Inevitable Georgia-Alabama Title Rematch,2022-01-01,article,https://www.nytimes.com/2022/01/01/sports/ncaafootball/alabama-georgia-college-football-national-championship.html,"And Georgia is hoping that this time around, it can show Alabama much more as they play for a national championship.","['Football (College)', 'College Football Playoff National Championship']"
Eric Adams Takes Office as New York City’s 110th Mayor at a Perilous Moment,2022-01-01,article,https://www.nytimes.com/2022/01/01/nyregion/eric-adams-inaguration-nyc-mayor.html,"Eric Adams, the city’s second Black mayor, faces difficult decisions over how to lead New York City through the next wave of the pandemic.","['Mayors', 'Politics and Government', 'Black People', 'Blacks', 'Inaugurations', 'Coronavirus (2019-nCoV)', 'Content Type: Personal Profile']"
Quotation of the Day: Making Sense of Time When a Year Feels Lost,2022-01-01,article,https://www.nytimes.com/2022/01/01/todayspaper/quotation-of-the-day-making-sense-of-time-when-a-year-feels-lost.html,"Quotation of the Day for Saturday, January 1, 2022.",[]
"Corrections: Jan. 1, 2022",2022-01-01,article,https://www.nytimes.com/2022/01/01/pageoneplus/corrections-jan-1-2022.html,"Corrections that appeared in print on Saturday, Jan. 1, 2022.",[]
Spelling Bee Forum,2022-01-01,article,https://www.nytimes.com/2022/01/01/crosswords/spelling-bee-forum.html,Feeling stuck on today’s puzzle? We can help.,[]
Kim Jong-un’s New Year Resolution: More Food for North Korea,2022-01-01,article,https://www.nytimes.com/2022/01/01/world/asia/north-korea-kim-jong-un.html,"At a party meeting, Mr. Kim made little mention of the United States or South Korea. Instead, he promised to “completely solve the food problem.”","['Food Insecurity', 'Politics and Government']"
The Work in My Building Is Endless and Invasive. Can I Withhold Rent?,2022-01-01,article,https://www.nytimes.com/2022/01/01/realestate/building-work-withhold-rent.html,"A landlord is entitled to reasonable access to a tenant’s apartment. But there are limits, and now is not a good time to be fighting with renters.","['Real Estate and Housing (Residential)', 'Landlords', 'Coronavirus Risks and Safety Concerns']"
Here’s What Readers Told Us About Customer Service Nightmares,2022-01-01,article,https://www.nytimes.com/2022/01/01/business/readers-customer-service.html,"Plus, some small glimmers of hope.","['Customer Relations', 'Coronavirus (2019-nCoV)', 'Service Industries']"
"With Omicron’s Rise, Americans Brace for Returning to School and Work",2022-01-01,article,https://www.nytimes.com/2022/01/01/us/omicron-covid-pandemic-despair.html,The highly contagious variant has already contributed to flight cancellations and staffing shortages.,"['Coronavirus Omicron Variant', 'Disease Rates', 'Coronavirus Return to Office', 'Telecommuting', 'Education (K-12)', 'Teachers and School Employees', 'Parenting', 'Colleges and Universities', 'Workplace Hazards and Violations', 'States (US)']"
Once Upon a Time … Bedtime Stories Were Just for Kids,2022-01-01,article,https://www.nytimes.com/2022/01/01/style/bedtime-stories-for-adults.html,"But now that’s changed. In almost everyone’s never-ending quest for better sleep, the adult bedtime story industry is booming.","['Sleep', 'Anxiety and Stress', 'Podcasts']"
